gene_id;gene_symbol;gene_description;baseMean;log2FoldChange;lfcSE;pvalue;padj
ENSG00000240216;ENSG00000240216;ENSG00000240216;2,38172694755436e+00;9,20324695417287e-01;0,1233468701846240;6,80588491866045e-14;9,87538469405631e-14
ENSG00000204482;LST1;leukocyte specific transcript 1;2,02790780274638e+02;9,20248280248968e-01;0,0493661827799195;7,64157746896156e-78;1,84676842311816e-77
ENSG00000130066;SAT1;spermidine/spermine N1-acetyltransferase 1;1,15973489021682e+04;9,19945251675453e-01;0,0416467410041572;2,64381547780964e-107;7,43424407100339e-107
ENSG00000215455;KRTAP10-1;keratin associated protein 10-1;2,37310999774881e-01;9,19574853478875e-01;0,4054649185505722;2,43222235863999e-02;2,71243824560222e-02
ENSG00000089050;RBBP9;RB binding protein 9, serine hydrolase;8,98762606472137e+02;9,19365223494216e-01;0,0257346354501783;2,17293169052633e-279;1,17510477049732e-278
ENSG00000196586;MYO6;myosin VI;3,54423292572606e+03;9,19308748044559e-01;0,0328987362573770;4,87121162975331e-173;1,80151503980808e-172
ENSG00000214022;REPIN1;replication initiator 1;8,23039586046398e+03;9,18995414012887e-01;0,0300399007036678;4,99200056340255e-205;2,07164397732322e-204
ENSG00000223953;C1QTNF5;C1q and TNF related 5;3,13800333913674e+00;9,18906055184892e-01;0,0969038428334267;1,00320823144350e-22;1,62509900907397e-22
ENSG00000154473;BUB3;BUB3 mitotic checkpoint protein;4,23384331767461e+03;9,18535129474592e-01;0,0167296295092745;0,00000000000000e+00;0,00000000000000e+00
ENSG00000198915;RASGEF1A;RasGEF domain family member 1A;1,35628407815794e+02;9,18218234214898e-01;0,0739041746027152;1,05255535997692e-35;1,92929090018775e-35
ENSG00000230628;ENSG00000230628;ENSG00000230628;2,40032265476777e+00;9,17611512061184e-01;0,1084592143876555;1,63643126224004e-17;2,48972350396801e-17
ENSG00000167014;TERB2;telomere repeat binding bouquet formation protein 2;2,24391292146192e-01;9,17575516021272e-01;0,2924841857215886;2,46499340557213e-04;2,96607524797439e-04
ENSG00000243729;OR5V1;olfactory receptor family 5 subfamily V member 1;1,89534714426463e-01;9,17248953333697e-01;0,4200824648158360;3,58966520826461e-02;3,96574520315323e-02
ENSG00000233672;ENSG00000233672;ENSG00000233672;2,54130189098316e+01;9,16869317097531e-01;0,0639776199126250;2,81723335333971e-29;4,87690467143598e-29
ENSG00000147571;ENSG00000147571;ENSG00000147571;1,87768698034771e-01;9,16814755853536e-01;0,4077692207386120;8,51267904212171e-02;9,21266366274533e-02
ENSG00000197149;RPS2P40;ribosomal protein S2 pseudogene 40;1,54663983823037e+02;9,16621487365874e-01;0,0620916313154325;1,73568214679542e-49;3,53869297713204e-49
ENSG00000164134;NAA15;N-alpha-acetyltransferase 15, NatA auxiliary subunit;2,11210746441984e+03;9,16588454151523e-01;0,0235957273354943;0,00000000000000e+00;0,00000000000000e+00
ENSG00000237728;ENSG00000237728;ENSG00000237728;2,06644137837065e-01;9,16522796154092e-01;0,3607631642724662;1,14224281665086e-01;1,22683976308667e-01
ENSG00000286046;ENSG00000286046;ENSG00000286046;5,93311937101568e-01;9,16408525938719e-01;0,3046446539186902;8,88455359483701e-04;1,05010487627865e-03
ENSG00000044574;HSPA5;heat shock protein family A (Hsp70) member 5;2,35897014321098e+04;9,16229321869729e-01;0,0420694069480349;1,52208628934381e-105;4,24568556488490e-105
ENSG00000138670;RASGEF1B;RasGEF domain family member 1B;5,49972326180569e+02;9,16199109141804e-01;0,0356573579121591;9,19770301243992e-146;3,04713432774422e-145
ENSG00000217159;ENSG00000217159;ENSG00000217159;9,51911550341366e-01;9,16129174299061e-01;0,1127963147226243;6,35402332444901e-17;9,60584612420104e-17
ENSG00000183784;DOCK8-AS1;DOCK8 antisense RNA 1;1,21652475710680e+01;9,16077961594999e-01;0,0710567889363188;2,46808438756629e-38;4,62434867894735e-38
ENSG00000242457;RBBP4P2;RBBP4 pseudogene 2;6,46574466183721e+00;9,15968410161251e-01;0,0687922049954554;4,35748682797727e-41;8,35585390059482e-41
ENSG00000076864;RAP1GAP;RAP1 GTPase activating protein;1,63587784339548e+03;9,15569598648191e-01;0,0831238069671797;3,62321570311509e-28;6,20048598654348e-28
ENSG00000174132;FAM174A;family with sequence similarity 174 member A;3,88816957948746e+02;9,15103168034912e-01;0,0237941254710055;0,00000000000000e+00;0,00000000000000e+00
ENSG00000254273;ENSG00000254273;ENSG00000254273;9,73010482354980e-01;9,15055400178939e-01;0,1614011307924690;2,61588935337354e-09;3,52459917355168e-09
ENSG00000234136;ENSG00000234136;ENSG00000234136;9,68180725083062e-01;9,15036216225453e-01;0,1794353504756450;6,76651371007443e-08;8,86502174528635e-08
ENSG00000130726;TRIM28;tripartite motif containing 28;1,55879315346057e+04;9,14831921812645e-01;0,0265245709996844;1,20201417192434e-259;6,05198399225299e-259
ENSG00000140157;NIPA2;NIPA magnesium transporter 2;1,51429873951813e+03;9,14717278124253e-01;0,0287058536185880;1,24103172691958e-223;5,50061458129460e-223
ENSG00000184178;SCFD2;sec1 family domain containing 2;6,35770380621370e+02;9,14030789308150e-01;0,0234649105661140;0,00000000000000e+00;0,00000000000000e+00
ENSG00000178093;TSSK6;testis specific serine kinase 6;7,15967376699261e+01;9,13463839651926e-01;0,0415974552198961;1,55920766010265e-107;4,38778785486003e-107
ENSG00000128294;TPST2;tyrosylprotein sulfotransferase 2;1,10249254081926e+03;9,13443802580628e-01;0,0314381011153763;3,46162934473283e-187;1,34841048793610e-186
ENSG00000260032;NORAD;non-coding RNA activated by DNA damage;1,49610190328545e+04;9,13386652981878e-01;0,0245905841631115;3,06209947818115e-306;1,82091574232547e-305
ENSG00000283683;MYOCOS;myocilin opposite strand;1,09880252481545e+00;9,13041516956844e-01;0,1197780656371500;3,41120183822951e-15;5,03404936441227e-15
ENSG00000114395;CYB561D2;cytochrome b561 family member D2;7,93099650062152e+02;9,12769328651637e-01;0,0494569475296401;3,62040098190912e-76;8,67460480880723e-76
ENSG00000244355;LY6G6D;lymphocyte antigen 6 family member G6D;6,56034532304083e+01;9,12550203545772e-01;0,1144934408620407;9,74541640556074e-16;1,45037179524916e-15
ENSG00000197880;MDS2;myelodysplastic syndrome 2 translocation associated;6,80433165322849e+00;9,12458924295240e-01;0,0895369049215829;1,32589382379333e-24;2,19094299815170e-24
ENSG00000169288;MRPL1;mitochondrial ribosomal protein L1;8,91853261091616e+02;9,12220026417033e-01;0,0238001402129719;2,37151510003798e-322;1,48219693752374e-321
ENSG00000212607;SNORA3B;small nucleolar RNA, H/ACA box 3B;1,27096062128052e+01;9,12191415016551e-01;0,0613719655110848;6,15822553920056e-51;1,26748596146454e-50
ENSG00000203943;SAMD13;sterile alpha motif domain containing 13;1,90799252530339e+02;9,12180687260043e-01;0,0782241025770994;1,35001563824505e-31;2,38732759231086e-31
ENSG00000115514;TXNDC9;thioredoxin domain containing 9;7,94868708743608e+02;9,12037343749535e-01;0,0278127961502593;1,69861817366476e-235;7,84794167633929e-235
ENSG00000224276;ARHGEF2-AS1;ARHGEF2 antisense RNA 1;8,85357269305479e+00;9,11362914435253e-01;0,1157556601706155;2,48914688749150e-15;3,68094088287047e-15
ENSG00000261535;ENSG00000261535;ENSG00000261535;1,65169656120895e+00;9,10955318923639e-01;0,1316855294823250;1,53655337376038e-12;2,18601142812456e-12
ENSG00000236583;ENSG00000236583;ENSG00000236583;2,84186473202833e+00;9,10915182220355e-01;0,1283565270866652;1,80376617401133e-09;2,43659818507653e-09
ENSG00000029639;TFB1M;transcription factor B1, mitochondrial;5,06182584133581e+02;9,10905543523321e-01;0,0213285194091601;0,00000000000000e+00;0,00000000000000e+00
ENSG00000240596;KCNAB1-AS2;KCNAB1 antisense RNA 2;1,37930200639117e-01;9,10758870606936e-01;0,4355825294674947;3,53081675826086e-02;3,90234816878498e-02
ENSG00000105849;POLR1F;RNA polymerase I subunit F;1,09622515737159e+03;9,10741293177196e-01;0,0246050751951997;4,74374248848388e-300;2,76059171121620e-299
ENSG00000250031;ENSG00000250031;ENSG00000250031;8,69078231499052e+00;9,10642843321283e-01;0,0999765218155369;2,11964937343232e-15;3,13812614706739e-15
ENSG00000149136;SSRP1;structure specific recognition protein 1;6,80143849122247e+03;9,10533043347563e-01;0,0179734339145406;0,00000000000000e+00;0,00000000000000e+00
ENSG00000138095;LRPPRC;leucine rich pentatricopeptide repeat containing;8,85566315030633e+03;9,10463179035009e-01;0,0234889735524519;0,00000000000000e+00;0,00000000000000e+00
ENSG00000286451;ENSG00000286451;ENSG00000286451;1,51932739981125e+02;9,10234297245014e-01;0,0914933928596417;1,74363434757145e-23;2,84967690923938e-23
ENSG00000115271;GCA;grancalcin;8,92450936806335e+02;9,10179341038145e-01;0,0304361764760566;8,42907755466446e-197;3,39959478626515e-196
ENSG00000112312;GMNN;geminin DNA replication inhibitor;1,02646381692531e+03;9,10176552455391e-01;0,0521481196776909;1,25410135947112e-68;2,88045779687414e-68
ENSG00000116586;LAMTOR2;late endosomal/lysosomal adaptor, MAPK and MTOR activator 2;1,53977586135289e+03;9,09980369598672e-01;0,0247686538651567;4,45160802492265e-296;2,55197027623378e-295
ENSG00000187017;ESPN;espin;1,13746392652464e+03;9,09922184454186e-01;0,0948609988987319;5,52579504382180e-22;8,87290635383758e-22
ENSG00000266066;POLRMTP1;RNA polymerase mitochondrial pseudogene 1;6,80690321221383e+01;9,09683238980667e-01;0,0628638278460793;6,48569385574662e-48;1,30769923450269e-47
ENSG00000162775;RBM15;RNA binding motif protein 15;4,77926000587801e+02;9,09343955961442e-01;0,0275405164945089;2,97800498933847e-239;1,39605327658897e-238
ENSG00000166900;STX3;syntaxin 3;3,29396255414306e+03;9,09275577618903e-01;0,0398670945198244;7,16850935465275e-116;2,09131195228334e-115
ENSG00000172269;DPAGT1;dolichyl-phosphate N-acetylglucosaminephosphotransferase 1;2,09362506587631e+03;9,09231771195987e-01;0,0227036554819105;0,00000000000000e+00;0,00000000000000e+00
ENSG00000184731;FAM110C;family with sequence similarity 110 member C;7,45015222908225e+02;9,09131123464363e-01;0,0897005972015463;3,44478850027641e-24;5,66697674682498e-24
ENSG00000152749;GPR180;G protein-coupled receptor 180;8,21490226791696e+02;9,09061870483669e-01;0,0275569550864826;8,95453863947071e-239;4,18992374781130e-238
ENSG00000202343;LOC124901526;small nucleolar RNA SNORA2/SNORA34 family;4,80504712233346e+00;9,08984355741224e-01;0,0323376426860718;7,34598251040116e-174;2,72557757391944e-173
ENSG00000151135;TMEM263;transmembrane protein 263;1,27990592785779e+03;9,08970712615004e-01;0,0325389527452798;1,86100574988679e-171;6,83953385814775e-171
ENSG00000228189;LINC02843;long intergenic non-protein coding RNA 2843;3,02648856387649e-01;9,08745576994300e-01;0,3099430024976790;4,57148102637932e-03;5,25856393581127e-03
ENSG00000227857;ENSG00000227857;ENSG00000227857;1,81640124588734e+00;9,08575909205907e-01;0,0950762465506629;7,45963451588054e-22;1,19622725415634e-21
ENSG00000117322;CR2;complement C3d receptor 2;1,22532936468930e+02;9,08528065235924e-01;0,1345186540392878;9,45719625362164e-12;1,32946534006785e-11
ENSG00000185742;C11orf87;chromosome 11 open reading frame 87;2,94705674936791e+00;9,08522387513043e-01;0,1178921777163182;9,23388210482579e-15;1,35483339158737e-14
ENSG00000172840;PDP2;pyruvate dehydrogenase phosphatase catalytic subunit 2;7,25266761729034e+02;9,08358677421409e-01;0,0295281015721658;3,23672054223127e-208;1,35858024480663e-207
ENSG00000211714;TRBV7-3;T cell receptor beta variable 7-3;3,94910071196678e+00;9,08009104076658e-01;0,1041478872594140;1,96058682529154e-18;3,01548130171835e-18
ENSG00000218305;CDC14C;cell division cycle 14C;3,82651247353058e-01;9,07944302519809e-01;0,1780996527406340;1,09904279988456e-09;1,49011575820281e-09
ENSG00000143183;TMCO1;transmembrane and coiled-coil domains 1;3,48243825620484e+03;9,07942825787816e-01;0,0285959808730435;4,77469303907177e-223;2,11160324506583e-222
ENSG00000228403;ENSG00000228403;ENSG00000228403;6,65825821647670e-01;9,07901810260885e-01;0,1656756747236727;1,81016810950017e-09;2,44516358918197e-09
ENSG00000234084;ENSG00000234084;ENSG00000234084;1,65150397879995e+01;9,07804061612147e-01;0,0586636163872679;3,06250542423650e-54;6,44859328524282e-54
ENSG00000258593;ENSG00000258593;ENSG00000258593;1,25702139978578e+01;9,07785464881621e-01;0,1059869335515489;5,16026892926943e-18;7,89787917055024e-18
ENSG00000279412;ENSG00000279412;ENSG00000279412;1,00509254404551e+01;9,07647643093555e-01;0,0709658065490821;9,31090503979180e-38;1,73697886602870e-37
ENSG00000242853;RN7SL749P;RNA, 7SL, cytoplasmic 749, pseudogene;1,92165725795757e+00;9,07588588153073e-01;0,1168988719040139;4,28273003028410e-15;6,31274564294355e-15
ENSG00000179562;GCC1;GRIP and coiled-coil domain containing 1;1,18250647859450e+03;9,07516588354939e-01;0,0219893237324805;0,00000000000000e+00;0,00000000000000e+00
ENSG00000235721;ENSG00000235721;ENSG00000235721;6,54022382198439e+00;9,07356186632062e-01;0,1171749338213942;6,99896789044501e-15;1,02865333546751e-14
ENSG00000125249;RAP2A;RAP2A, member of RAS oncogene family;1,96190257088591e+03;9,07295822884799e-01;0,0261623700042414;2,80872114242094e-263;1,43419404485396e-262
ENSG00000269376;ENSG00000269376;ENSG00000269376;7,03956195322084e+00;9,07059705692337e-01;0,0970523789469502;5,64644884761068e-21;8,95874547018464e-21
ENSG00000125485;DDX31;DEAD-box helicase 31;7,69850383995330e+02;9,06444414998748e-01;0,0181927043102052;0,00000000000000e+00;0,00000000000000e+00
ENSG00000171944;ENSG00000171944;ENSG00000171944;1,59577789382472e-01;9,06391006547353e-01;0,4463069541024104;5,92084019840835e-02;6,46256225983440e-02
ENSG00000158497;HMHB1;histocompatibility minor HB-1;5,23650748783422e-01;9,06316900545692e-01;0,2120655441449446;3,59086719791261e-06;4,52957976898293e-06
ENSG00000278845;MRPL45;mitochondrial ribosomal protein L45;1,89535944267545e+03;9,06285740682032e-01;0,0246208944009844;8,90263269609208e-297;5,11533687610393e-296
ENSG00000280474;ENSG00000280474;ENSG00000280474;1,28440679095368e+00;9,06271134264983e-01;0,1136803752823218;2,60161700561813e-09;3,50595941286079e-09
ENSG00000127311;HELB;DNA helicase B;8,62968752538096e+01;9,05536084818163e-01;0,0445916000932473;8,04150136492683e-92;2,09098901373669e-91
ENSG00000078808;SDF4;stromal cell derived factor 4;6,75867136990154e+03;9,05491670196638e-01;0,0254189576769869;3,43293905289606e-278;1,84652048545836e-277
ENSG00000227473;TSSK5P;testis specific serine kinase 5, pseudogene;2,94248876929910e+01;9,05466156488385e-01;0,0577735998912236;1,79234196888953e-55;3,80652587106009e-55
ENSG00000109625;CPZ;carboxypeptidase Z;1,26070261540473e+01;9,05392041936251e-01;0,0798133282752635;1,60995101798521e-30;2,82092306769853e-30
ENSG00000167703;SLC43A2;solute carrier family 43 member 2;1,47536624792565e+03;9,05242220758246e-01;0,0336201573558931;4,56221741624546e-161;1,61026306033859e-160
ENSG00000165501;LRR1;leucine rich repeat protein 1;4,68791857220319e+02;9,05084011529724e-01;0,0339482392536360;1,35969507612201e-156;4,71017875971350e-156
ENSG00000223631;ENSG00000223631;ENSG00000223631;1,00503836541816e+00;9,04920936306177e-01;0,1597148938315429;1,29006809457705e-11;1,80978757598114e-11
ENSG00000261588;ENSG00000261588;ENSG00000261588;3,13449551024211e+00;9,04837947030556e-01;0,0701496599733544;2,10134415816466e-38;3,93978635419828e-38
ENSG00000112053;SLC26A8;solute carrier family 26 member 8;2,35011550677609e+01;9,04550799209535e-01;0,0651840796432243;4,12613487710979e-44;8,08866424936334e-44
ENSG00000201861;RNA5SP298;RNA, 5S ribosomal pseudogene 298;8,83207189760698e-01;9,04460329169742e-01;0,1316189249713084;9,39224285744009e-03;1,06655368113404e-02
ENSG00000215012;RTL10;retrotransposon Gag like 10;1,11265046649565e+03;9,04295178096027e-01;0,0231482247241848;0,00000000000000e+00;0,00000000000000e+00
ENSG00000092010;PSME1;proteasome activator subunit 1;7,54980530195807e+03;9,04161395755818e-01;0,0254019936998169;4,36472839932309e-281;2,37615410082654e-280
ENSG00000144597;EAF1;ELL associated factor 1;9,31719751242736e+02;9,04074387547926e-01;0,0199778366692363;0,00000000000000e+00;0,00000000000000e+00
ENSG00000118520;ARG1;arginase 1;1,37632854598550e+01;9,03992984238572e-01;0,0760870937441479;7,86965377303793e-27;1,32895310095080e-26
ENSG00000234693;RIPOR3-AS1;RIPOR3 antisense RNA 1;1,69713902730702e+00;9,03815601411683e-01;0,1155421121429371;1,27321251349941e-15;1,89142329900593e-15
ENSG00000243317;STMP1;short transmembrane mitochondrial protein 1;1,97867941037814e+03;9,03531280504979e-01;0,0194024407825773;0,00000000000000e+00;0,00000000000000e+00
ENSG00000223305;RN7SKP30;RN7SK pseudogene 30;2,89824839863664e+00;9,03519677585511e-01;0,0988896381033605;1,49881017227642e-20;2,36676972879072e-20
ENSG00000042753;AP2S1;adaptor related protein complex 2 subunit sigma 1;3,20349473069283e+03;9,03379278719423e-01;0,0282110236629351;1,16391331132689e-225;5,19739206354153e-225
ENSG00000257057;C11orf97;chromosome 11 open reading frame 97;1,00652406459965e+00;9,02880124565421e-01;0,1631119691899914;1,29180904597729e-05;1,60755690277072e-05
ENSG00000166902;MRPL16;mitochondrial ribosomal protein L16;2,10653608427987e+03;9,02677879984404e-01;0,0224421825824059;0,00000000000000e+00;0,00000000000000e+00
ENSG00000089006;SNX5;sorting nexin 5;4,39660331303659e+03;9,02448962043266e-01;0,0256957376453030;4,95893045154846e-270;2,59169399282090e-269
ENSG00000123416;TUBA1B;tubulin alpha 1b;5,85271873713194e+03;9,02434200249402e-01;0,0330852982761797;1,33786965272696e-163;4,76838108181430e-163
ENSG00000286676;ENSG00000286676;ENSG00000286676;2,53731761833278e+00;9,02035500945056e-01;0,1019030971947188;1,55730422126839e-19;2,42864650594891e-19
ENSG00000168894;RNF181;ring finger protein 181;1,86315482561378e+03;9,01739479385405e-01;0,0243457440618220;2,59819779923120e-301;1,51686056598818e-300
ENSG00000182053;ENSG00000182053;ENSG00000182053;1,41220577841889e-01;9,01572852506285e-01;0,4782190471392642;6,24427199471530e-01;6,36100519503421e-01
ENSG00000171843;MLLT3;MLLT3 super elongation complex subunit;1,45501534350347e+03;9,01481675488561e-01;0,0271568426429386;2,88864336176147e-241;1,36423507545606e-240
ENSG00000072501;SMC1A;structural maintenance of chromosomes 1A;5,54779057359803e+03;9,01402240625929e-01;0,0254959996654807;3,26015933460882e-274;1,72962717742869e-273
ENSG00000188295;ZNF669;zinc finger protein 669;1,49615630417915e+02;9,01214752536832e-01;0,0275205034263034;7,31791093789144e-235;3,37322212496075e-234
ENSG00000215030;RPL13P12;ribosomal protein L13 pseudogene 12;1,80581758864291e+03;9,01181127155609e-01;0,0791448594384023;3,52863218042466e-30;6,16093510216715e-30
ENSG00000280069;ENSG00000280069;ENSG00000280069;1,95992189823403e+01;9,00989152350757e-01;0,0819880145701222;4,73682802913507e-08;6,22401152041116e-08
ENSG00000158488;CD1E;CD1e molecule;2,28711327632887e+01;9,00942934761478e-01;0,0796323635740737;8,00794332154597e-30;1,39397531893578e-29
ENSG00000205696;ADARB2-AS1;ADARB2 antisense RNA 1;8,18079442716804e-01;9,00798512462847e-01;0,1758891544536922;7,50918622188145e-08;9,82836222771008e-08
ENSG00000244187;TMEM141;transmembrane protein 141;2,89355653093042e+03;9,00628110212611e-01;0,0609213975210668;2,66425282053573e-49;5,42328464873366e-49
ENSG00000148110;SLC71A2;solute carrier family 71 member 2;2,72402808173265e+03;9,00337963653366e-01;0,0177570808993795;0,00000000000000e+00;0,00000000000000e+00
ENSG00000009844;VTA1;vesicle trafficking 1;1,76647171592323e+03;9,00211630913410e-01;0,0197682464837773;0,00000000000000e+00;0,00000000000000e+00
ENSG00000229042;ENSG00000229042;ENSG00000229042;1,42651161744595e-01;9,00178486394814e-01;0,5974663631601690;1,81106710140183e-01;1,91902007721856e-01
ENSG00000185896;LAMP1;lysosome associated membrane protein 1;1,45582134303589e+04;9,00121709360446e-01;0,0224287894477959;0,00000000000000e+00;0,00000000000000e+00
ENSG00000278709;NKILA;NF-kappaB interacting lncRNA;8,96954179762791e+01;9,00095531638063e-01;0,0584876557727939;9,85085759593311e-54;2,06414894836828e-53
ENSG00000225903;ENSG00000225903;ENSG00000225903;5,09685154227561e-01;8,99788877366191e-01;0,2112115976790822;1,57799400361298e-06;2,00651807860462e-06
ENSG00000120675;DNAJC15;DnaJ heat shock protein family (Hsp40) member C15;3,25412747499988e+03;8,99427833004244e-01;0,0326453110285594;1,66940951949786e-169;6,09339045002337e-169
ENSG00000285919;ENSG00000285919;ENSG00000285919;3,87431170895106e-01;8,99388405048809e-01;0,1920870329465996;9,65926778778220e-08;1,26160641905733e-07
ENSG00000271072;ENSG00000271072;ENSG00000271072;2,14316309233455e+00;8,99374146403259e-01;0,1070261527248673;7,66542792183061e-18;1,17025123321294e-17
ENSG00000246740;PLA2G4E-AS1;PLA2G4E antisense RNA 1;1,85943535934059e+00;8,99187365914953e-01;0,1047119469486170;3,93448631490335e-18;6,02871888814272e-18
ENSG00000135503;ACVR1B;activin A receptor type 1B;2,97650890843348e+03;8,99131084438283e-01;0,0405183839695187;1,11160941493963e-108;3,14657054277001e-108
ENSG00000182583;VCX;variable charge X-linked;7,30946589861340e-01;8,98961585928466e-01;0,1750861557033164;1,27499657183916e-03;1,49842910950697e-03
ENSG00000281008;ENSG00000281008;ENSG00000281008;7,68125132587149e-01;8,98786101517855e-01;0,1942381930503798;7,29018867249379e-07;9,34270029906230e-07
ENSG00000285873;ENSG00000285873;ENSG00000285873;8,25350195511824e+00;8,98736373325176e-01;0,0817388935838617;2,00914699661181e-28;3,44714535104163e-28
ENSG00000258035;PLXNC1-AS1;PLXNC1 antisense RNA 1;1,88299990566735e+00;8,98531888960463e-01;0,1395844695388105;1,00566928968756e-03;1,18629647505333e-03
ENSG00000066248;NGEF;neuronal guanine nucleotide exchange factor;9,42648606592097e+02;8,98528412263093e-01;0,0892057111738064;2,80995275169011e-24;4,62661288528525e-24
ENSG00000270894;ENSG00000270894;ENSG00000270894;2,27685168507215e+00;8,98513499329009e-01;0,1068216449080223;1,68692731707542e-17;2,56576917142890e-17
ENSG00000130985;UBA1;ubiquitin like modifier activating enzyme 1;1,62008845071500e+04;8,97945669519071e-01;0,0217548299749354;0,00000000000000e+00;0,00000000000000e+00
ENSG00000239672;NME1;NME/NM23 nucleoside diphosphate kinase 1;1,46466160403763e+03;8,97873325297857e-01;0,0433837759310718;2,45198662316246e-95;6,49785390357312e-95
ENSG00000160188;RSPH1;radial spoke head component 1;1,73023980824048e+02;8,97811404833919e-01;0,0594245940336441;6,59464568443441e-52;1,36630947133035e-51
ENSG00000112149;CD83;CD83 molecule;3,60049164190948e+02;8,97734433509803e-01;0,0498827949587164;1,65609454808216e-72;3,88930853382903e-72
ENSG00000170468;RIOX1;ribosomal oxygenase 1;4,68352710085574e+02;8,97692068997495e-01;0,0258608569961655;3,76563832087210e-265;1,93293423921870e-264
ENSG00000085563;ABCB1;ATP binding cassette subfamily B member 1;1,39257401492505e+03;8,97573346983915e-01;0,0746488606420355;1,98107049714739e-33;3,56377065190268e-33
ENSG00000230069;LRRC37A15P;leucine rich repeat containing 37 member A15, pseudogene;1,19048447200714e+00;8,97559036442893e-01;0,1064756192782355;7,57108185983757e-18;1,15598015402322e-17
ENSG00000229674;H2AL3;H2A.L variant histone 3;1,08894551746440e+00;8,97322021788160e-01;0,1818016154107535;4,66521474909213e-07;6,00542609891661e-07
ENSG00000277368;ENSG00000277368;ENSG00000277368;6,25858191617509e+00;8,97242354240525e-01;0,0662406306474240;1,57875239097511e-42;3,05951641948889e-42
ENSG00000237609;ENSG00000237609;ENSG00000237609;3,96193642646072e+00;8,97101856699316e-01;0,0950702285815033;3,95219452934910e-21;6,28557495687208e-21
ENSG00000251517;ENSG00000251517;ENSG00000251517;9,77417425970097e-01;8,97042824966741e-01;0,1794361296022614;2,05777556077760e-07;2,67024134913608e-07
ENSG00000223274;RNA5SP498;RNA, 5S ribosomal pseudogene 498;9,57236812621484e-01;8,96763975222862e-01;0,1155063461988552;1,64662454942998e-15;2,44206467067933e-15
ENSG00000277662;ENSG00000277662;ENSG00000277662;2,06308703802134e+01;8,96737474819853e-01;0,0464984816775369;5,77532349729768e-83;1,43564707222757e-82
ENSG00000112333;NR2E1;nuclear receptor subfamily 2 group E member 1;7,45935163715583e-01;8,96715387521465e-01;0,1681881702843346;3,64394814623283e-08;4,79809698462189e-08
ENSG00000101405;OXT;oxytocin/neurophysin I prepropeptide;2,89203886973276e+00;8,96538887723125e-01;0,0951165355565702;7,34389048136950e-22;1,17776097667737e-21
ENSG00000231013;SCTR-AS1;SCTR antisense RNA 1;3,01137670498086e+00;8,96358391478777e-01;0,1214956177342105;4,13581511220519e-05;5,07891301943110e-05
ENSG00000182004;SNRPE;small nuclear ribonucleoprotein polypeptide E;1,80623844332273e+03;8,96350906549982e-01;0,0240305760708977;8,01907149065909e-305;4,74395507191084e-304
ENSG00000142634;EFHD2;EF-hand domain family member D2;7,41915607174873e+03;8,96039701219566e-01;0,0317950318161687;3,26115835058660e-173;1,20763402044637e-172
ENSG00000211746;TRBV19;T cell receptor beta variable 19;9,73091486588898e+00;8,95867412473280e-01;0,0990527861359293;9,75734045047500e-20;1,52601996558086e-19
ENSG00000108604;SMARCD2;SWI/SNF related BAF chromatin remodeling complex subunit D2;5,81788591031871e+03;8,95792860089634e-01;0,0214926989218803;0,00000000000000e+00;0,00000000000000e+00
ENSG00000236712;ENSG00000236712;ENSG00000236712;2,27639702186741e-01;8,95704720139599e-01;0,2892607343341644;3,12741347895673e-04;3,75186433466804e-04
ENSG00000005059;MCUB;mitochondrial calcium uniporter dominant negative subunit beta;5,43128043360588e+02;8,95632153725897e-01;0,0384314774042474;9,54561024517020e-121;2,84646069466989e-120
ENSG00000116478;HDAC1;histone deacetylase 1;8,41754956004300e+03;8,95479260004612e-01;0,0292612565597581;4,84189679503320e-205;2,00976905470053e-204
ENSG00000286027;PCSEAT;prostate cancer expressed EZH2 associated transcript;2,64915489652832e+01;8,95460548856659e-01;0,1254142912123190;6,03119274304771e-13;8,62952050310078e-13
ENSG00000173578;XCR1;X-C motif chemokine receptor 1;3,34653630277888e+01;8,95398955535484e-01;0,0976615352653948;2,89902450742367e-20;4,56127938410859e-20
ENSG00000276950;GSTT4;glutathione S-transferase theta 4;7,99863420028516e-01;8,95103260746154e-01;0,1552952802808575;1,98929127419005e-09;2,68536790860381e-09
ENSG00000137261;KIAA0319;KIAA0319;1,20359928452911e+02;8,95089773289100e-01;0,0615412694686776;4,24370422005127e-48;8,56600745341360e-48
ENSG00000122705;CLTA;clathrin light chain A;7,08943812630133e+03;8,95006658954568e-01;0,0221770882154318;0,00000000000000e+00;0,00000000000000e+00
ENSG00000196981;WDR5B;WD repeat domain 5B;3,14367175688012e+02;8,94649599226078e-01;0,0246245600657703;5,91865535952889e-289;3,30487865998991e-288
ENSG00000271711;ENSG00000271711;ENSG00000271711;2,15477786388708e+00;8,94625029175100e-01;0,1241994423821718;2,34065207154868e-13;3,37086598155519e-13
ENSG00000259215;ENSG00000259215;ENSG00000259215;1,27628613217258e+00;8,94592563697562e-01;0,0882538920225166;2,26975887421647e-24;3,74164553814598e-24
ENSG00000287249;ENSG00000287249;ENSG00000287249;7,97341348237017e+00;8,94396480609966e-01;0,0491606347561526;8,04416422110507e-74;1,90278807943426e-73
ENSG00000105880;DLX5;distal-less homeobox 5;2,32816256031068e+01;8,94122950492289e-01;0,0931749523103380;7,55362635879408e-13;1,07912416856337e-12
