gene_id;gene_symbol;PC1;PC2;PC3;PC4
ENSG00000120800;UTP20;-2,25043061628904e-03;4,60339442926932e-03;8,41973924174984e-03;7,07439119139624e-04
ENSG00000161610;HCRT;-2,25087054085414e-03;2,43000580169740e-03;-2,88316583870468e-03;1,57888583811973e-03
ENSG00000134440;NARS1;-2,25089925248471e-03;-2,74406499245144e-03;1,97524639207812e-03;2,98038062337820e-03
ENSG00000140950;MEAK7;-2,25120666521081e-03;-1,62428350112869e-04;9,11287417598382e-04;1,59056479284263e-03
ENSG00000254708;ENSG00000254708;-2,25154287112011e-03;1,99415725398477e-03;1,09881122141185e-02;-4,53316596179371e-04
ENSG00000074319;TSG101;-2,25362145127191e-03;6,54310797381086e-04;-3,19710020594792e-03;7,46904622100683e-04
ENSG00000145817;YIPF5;-2,25373142366452e-03;-7,25039758866762e-06;3,39243978115996e-03;-3,91094525953123e-03
ENSG00000270988;ENSG00000270988;-2,25462949360720e-03;-7,61553090950108e-03;4,68961834687599e-03;4,31391456609853e-03
ENSG00000204472;AIF1;-2,25489259335399e-03;-3,36480824645551e-03;1,48623866213172e-03;-2,37885241369509e-02
ENSG00000100865;CINP;-2,25523229362245e-03;2,70828863034074e-03;-6,51414917114559e-03;-9,35158784430131e-04
ENSG00000136152;COG3;-2,25547049253396e-03;-2,32176838961215e-03;5,06140545892440e-03;4,30387622007606e-03
ENSG00000117242;PINK1-AS;-2,25557978308277e-03;-1,11282462546891e-04;1,23904273439040e-03;9,57308436515096e-04
ENSG00000230146;ENSG00000230146;-2,25586083241183e-03;2,44967063576915e-03;-3,01045276333971e-03;-5,31252385195208e-05
ENSG00000258445;ENSG00000258445;-2,25609436450896e-03;2,01412286402862e-03;3,69666484480970e-03;3,15716689772394e-04
ENSG00000139726;DENR;-2,25639111806616e-03;3,86706037740917e-03;4,72519477885287e-03;3,51599185797896e-04
ENSG00000156411;ATP5MJ;-2,25685059509654e-03;-9,55787921832139e-04;-6,63422773253606e-03;3,11409946458743e-03
ENSG00000112799;LY86;-2,25722099560126e-03;-6,76307833441614e-03;1,66394938054011e-03;-2,00754692149419e-02
ENSG00000165526;RPUSD4;-2,25756790640194e-03;2,53022702336228e-03;-3,20050049154686e-03;1,32335726726561e-03
ENSG00000231240;ENSG00000231240;-2,25794929253462e-03;2,52477603139732e-03;2,47930723864556e-03;-4,85995922534286e-04
ENSG00000272024;ENSG00000272024;-2,25863509787118e-03;8,44378409447683e-04;2,66555309546209e-03;9,52758442805780e-04
ENSG00000241651;ENSG00000241651;-2,25966423077260e-03;2,08133623276314e-03;6,70814594720129e-03;5,39340393186233e-04
ENSG00000068079;IFI35;-2,25977243594599e-03;4,16328315725632e-04;-9,41501761938308e-03;-5,93674025894372e-03
ENSG00000244691;RPL10AP1;-2,25988975353934e-03;1,58366917492727e-03;6,33806612567791e-03;-2,30622716715187e-04
ENSG00000215795;LOC100131465;-2,26112447872474e-03;-2,55732444037985e-04;2,48840171334779e-03;2,42163976922435e-03
ENSG00000213613;RPL11P3;-2,26267282484505e-03;2,60587037873589e-03;3,07992373743740e-05;7,79345217345358e-04
ENSG00000272443;ENSG00000272443;-2,26277933873405e-03;-1,19454214679943e-03;4,97993180581182e-03;4,21856228139640e-03
ENSG00000197238;H4C11;-2,26280761870294e-03;-1,04639651928406e-03;6,12403028133734e-03;-6,64597391954658e-04
ENSG00000224885;ENSG00000224885;-2,26526924621012e-03;1,99077338921743e-03;9,16413144718520e-03;5,13694440491275e-04
ENSG00000213592;ENSG00000213592;-2,26578477774200e-03;8,63817684786201e-04;7,94103084234646e-03;2,18094129926321e-03
ENSG00000197498;RPF2;-2,26652886023845e-03;6,31734672945560e-03;3,30624926753255e-03;5,09276605875579e-04
ENSG00000233476;ENSG00000233476;-2,26728683831129e-03;7,22580497345836e-03;5,62232476746844e-03;-5,21164286811320e-03
ENSG00000211710;TRBV4-1;-2,26730933232212e-03;-3,30486921797172e-03;5,70225710966854e-04;-8,51110021851680e-03
ENSG00000273555;MIR6812;-2,26752803480233e-03;2,26136039010637e-03;-5,27728197204444e-04;1,00000293327846e-03
ENSG00000254197;ENSG00000254197;-2,26775200384258e-03;-1,22313735416706e-03;8,29457085538775e-03;1,36875540379254e-03
ENSG00000249049;ENSG00000249049;-2,26864973904684e-03;2,13574714222104e-03;7,94043170456265e-03;1,31237084147189e-03
ENSG00000218748;ENSG00000218748;-2,26883020492017e-03;2,03160101090194e-03;-3,48409514481356e-03;-6,09787073432215e-04
ENSG00000086730;LAT2;-2,26977163657154e-03;-5,57792039683524e-03;1,42620819657982e-03;-1,69554435035130e-02
ENSG00000213601;ENSG00000213601;-2,26985932400422e-03;1,83169200750909e-03;2,30000423880587e-03;-2,42781153833887e-04
ENSG00000258451;EGILA;-2,26997697674925e-03;-6,31158436902475e-04;3,27870294884120e-03;1,38781318469418e-03
ENSG00000212135;SNORD67;-2,26999119682393e-03;2,04167270817493e-03;1,07829466472177e-02;4,01300216343371e-04
ENSG00000001617;SEMA3F;-2,27077965646883e-03;1,62356100258749e-03;-6,97125519327116e-03;-5,86117566745027e-03
ENSG00000120647;CCDC77;-2,27082227776043e-03;9,58603109735204e-04;2,67223980925639e-03;1,12088680509562e-03
ENSG00000279495;ENSG00000279495;-2,27086101369898e-03;2,03607040640444e-03;2,71622145500855e-03;9,28325283025770e-04
ENSG00000224585;ENSG00000224585;-2,27142927432649e-03;-8,50283721375534e-03;1,31281345197676e-03;-1,19670030529099e-02
ENSG00000185527;PDE6G;-2,27255162040038e-03;-5,89891733456374e-03;-1,95423092515168e-03;-1,46417947167010e-02
ENSG00000081721;DUSP12;-2,27289313417755e-03;3,69103330377448e-03;-1,58804361128229e-03;-8,77566916595624e-04
ENSG00000277968;ENSG00000277968;-2,27342978962437e-03;1,34829325429241e-03;5,29918195039132e-03;6,39110235638933e-04
ENSG00000175606;TMEM70;-2,27355283357571e-03;2,29559990062333e-03;-3,73608542620729e-03;1,44557441704944e-03
ENSG00000160472;TMEM190;-2,27397488077905e-03;5,96665972269643e-04;1,50806015524182e-03;3,57404800175015e-04
ENSG00000189068;VSTM1;-2,27501650886178e-03;-1,82551154174816e-03;5,81896066266602e-04;-1,10067743851589e-02
ENSG00000124343;XG;-2,27547854073326e-03;5,47230216602110e-03;3,33181771207571e-03;-7,08686977770980e-03
ENSG00000234253;RPL7P13;-2,27557736758656e-03;3,01917289269604e-03;5,04206693674995e-04;2,76939958092707e-04
ENSG00000124172;ATP5F1E;-2,27579693367881e-03;3,10925563451106e-03;-3,97767788441280e-03;1,69169039538160e-03
ENSG00000186472;PCLO;-2,27663476022444e-03;-1,12117682807932e-02;7,98129986378041e-03;6,68110134639710e-03
ENSG00000278344;ENSG00000278344;-2,27664296229902e-03;5,30531319614682e-04;3,33334893367072e-03;7,18610265251784e-04
ENSG00000188807;TMEM201;-2,27744074828306e-03;4,58328448109293e-03;-5,98817352233858e-03;1,15675000648966e-03
ENSG00000213176;RPL13P6;-2,27805187457442e-03;1,87639351477001e-03;5,62953573751290e-03;6,66904706300393e-04
ENSG00000083937;CHMP2B;-2,27837711439496e-03;-2,95975054610284e-04;4,95762527422642e-03;-8,70456838955783e-04
ENSG00000266521;ENSG00000266521;-2,27883316349547e-03;-2,15730076443206e-03;2,31463157399797e-03;2,03800851152232e-03
ENSG00000177674;AGTRAP;-2,27885516448143e-03;5,57641870536925e-03;-8,77674336403846e-03;-5,12771454427732e-03
ENSG00000185220;PGBD2;-2,27975798752674e-03;-5,50842445844436e-03;1,45063600258486e-03;3,99857827319179e-03
ENSG00000163216;SPRR2D;-2,28070717411399e-03;2,40063790878111e-03;-3,87950134893384e-04;-2,46788496713978e-03
ENSG00000273749;CYFIP1;-2,28073152927885e-03;-3,74331840882117e-04;-1,36672004990336e-03;-1,26238936511235e-03
ENSG00000271070;GMCL1P2;-2,28103101200010e-03;2,60618321462625e-03;2,77535959096395e-03;1,96090139233245e-04
ENSG00000235105;ENSG00000235105;-2,28109619719125e-03;-8,47781333273469e-04;4,82461486093419e-03;8,11135507188520e-04
ENSG00000253497;IGKV1-13;-2,28183557586032e-03;-2,14309093215049e-02;-1,62294036762948e-03;-1,33538719323444e-02
ENSG00000271138;ENSG00000271138;-2,28193046978244e-03;3,31228904794986e-04;2,35189070248226e-03;1,46851606271203e-03
ENSG00000158488;CD1E;-2,28325090317348e-03;-1,51894012756711e-03;2,75223113193600e-03;-1,09156599056225e-02
ENSG00000286912;ENSG00000286912;-2,28391324409600e-03;-4,41138158805494e-03;1,27496053483711e-02;5,63687937062442e-03
ENSG00000184697;CLDN6;-2,28433941322333e-03;2,62411756225106e-03;-1,46447925233141e-03;-4,04224779204910e-03
ENSG00000243455;RPS18P13;-2,28567346938090e-03;2,63448407658836e-03;1,14797231865931e-03;-1,17609619647711e-03
ENSG00000206762;RNU6-418P;-2,28669226695555e-03;-4,18626067839759e-04;4,71778956386394e-03;1,01628573082060e-03
ENSG00000229659;RPL26P6;-2,28675941576417e-03;4,49178543487764e-03;4,79230562205721e-03;-5,94885105772927e-04
ENSG00000248571;ENSG00000248571;-2,28763613867369e-03;-8,16900672551044e-03;1,13389619719047e-02;-9,13544012669254e-03
ENSG00000244512;RN7SL28P;-2,28773402699385e-03;2,19550179349188e-03;2,54492857069963e-03;8,77196052380557e-04
ENSG00000275312;ENSG00000275312;-2,28780575034591e-03;3,97476128047010e-04;-4,31431063606997e-04;-1,19742710367357e-03
ENSG00000201264;SNORD73B;-2,28788406681683e-03;2,61279230312648e-03;8,74867798465758e-03;4,97378801208274e-04
ENSG00000168615;ADAM9;-2,28946958274485e-03;3,64494037164171e-03;7,33938903429076e-03;-4,38977738148169e-03
ENSG00000170571;EMB;-2,28958003676437e-03;-7,13253713253490e-03;1,25063229520241e-02;-1,51285631108377e-02
ENSG00000285730;ENSG00000285730;-2,29066124883735e-03;-2,53158026313742e-03;1,24601651112876e-02;3,87202816690196e-03
ENSG00000213892;CEACAM16;-2,29133358332394e-03;-6,05554640764953e-03;2,37079828549091e-03;3,30458786908603e-03
ENSG00000165066;NKX6-3;-2,29163992547747e-03;-6,29420650839157e-03;2,07181456800202e-04;-4,09339173793214e-03
ENSG00000275379;H3C11;-2,29260250338697e-03;1,27555276113284e-04;1,39944019684253e-02;-4,87912909168187e-04
ENSG00000236893;ASS1P7;-2,29327074817107e-03;1,30073299062515e-03;-1,70619231198453e-03;-9,57580852901924e-04
ENSG00000228111;ENSG00000228111;-2,29422620478374e-03;2,16299200896899e-03;-3,25704151349445e-03;-1,35501977353663e-03
ENSG00000187959;CPSF4L;-2,29531431863850e-03;1,36787368462666e-03;3,23397525692471e-03;2,00673592742564e-03
ENSG00000075539;FRYL;-2,29541626854397e-03;-1,15347831099197e-02;1,07350928096030e-02;8,20584232481710e-03
ENSG00000258734;ENSG00000258734;-2,29542848607845e-03;-3,78411018140481e-03;-8,87958725378689e-03;1,95474829053275e-03
ENSG00000132382;MYBBP1A;-2,29549068151639e-03;8,18324452696512e-04;-5,59411744926060e-03;2,47042771505269e-03
ENSG00000243514;ENSG00000243514;-2,29825725512824e-03;2,62749209011441e-04;3,60648982529815e-03;2,89725216326408e-04
ENSG00000222489;SNORA79B;-2,29847868126056e-03;1,59428654895465e-03;2,20267853864911e-02;1,00895946283472e-03
ENSG00000240311;RPL18P12;-2,29883294217264e-03;2,98923546151780e-03;-5,07081822897318e-03;-7,94678813180381e-04
ENSG00000109066;TMEM104;-2,29904710567173e-03;5,14373030764170e-04;-6,01580299153000e-03;-2,81046089332425e-03
ENSG00000086827;ZW10;-2,30084932497960e-03;2,27347325040431e-03;2,07108181033966e-03;3,40220012468666e-04
ENSG00000261704;ENSG00000261704;-2,30200340225676e-03;-7,38914366900879e-03;3,33140196790950e-05;-9,71318552625013e-03
ENSG00000239443;ENSG00000239443;-2,30239853127485e-03;1,84670430145544e-03;-2,36663185478227e-03;1,83177228698542e-04
ENSG00000150756;ATPSCKMT;-2,30278224018013e-03;2,64590988445106e-03;3,27819155374796e-03;1,00714082914407e-03
ENSG00000106609;TMEM248;-2,30326035783428e-03;1,78836972903468e-03;-2,16936933999991e-04;4,01108718928572e-04
ENSG00000007129;CEACAM21;-2,30326598151881e-03;-7,66497388014220e-03;-4,67160241265971e-04;-1,47518767943915e-02
ENSG00000220412;ENSG00000220412;-2,30339885237771e-03;2,59588074354521e-03;5,65682725472262e-03;-3,47732904748139e-03
ENSG00000233921;RPS15AP40;-2,30427173697250e-03;2,56707744844797e-03;1,39034071839132e-03;-2,79768422819318e-04
ENSG00000211803;TRAV23DV6;-2,30505429969618e-03;-2,77035856714552e-03;1,99132545607714e-03;-8,84371745624122e-03
ENSG00000014824;SLC30A9;-2,30525835991328e-03;2,34081722595459e-04;6,04211993251052e-03;4,94180593339690e-04
ENSG00000144401;METTL21A;-2,30601951192923e-03;1,95567753647062e-03;5,10342798526006e-03;-7,43947611768826e-04
ENSG00000275576;ENSG00000275576;-2,30712390142900e-03;-5,05969119668661e-04;1,15800539030622e-02;4,54474031495471e-03
ENSG00000117009;KMO;-2,30795415922419e-03;-7,54843479652353e-03;7,87362614734827e-03;-1,16248239648774e-02
ENSG00000226535;ENSG00000226535;-2,30855099973897e-03;2,13693380063093e-03;-1,21822717419834e-03;-8,44005475777837e-04
ENSG00000125531;FNDC11;-2,30980702702251e-03;3,86805343597644e-03;-2,74464382483716e-03;-4,83160591038821e-03
ENSG00000228797;ENSG00000228797;-2,31034854380961e-03;4,26530831924897e-03;-1,09550792871885e-03;-1,17216209827810e-03
ENSG00000231868;ENSG00000231868;-2,31046993698596e-03;-4,66326023836627e-05;1,68623732033935e-03;2,33588816032005e-03
ENSG00000213070;HMGB3P6;-2,31054424781171e-03;1,14974763984576e-03;1,27689751282256e-05;1,96629456309212e-04
ENSG00000177700;POLR2L;-2,31068064700136e-03;3,94032102330510e-03;-1,65977182922931e-02;-3,35955014129708e-03
ENSG00000146828;SLC12A9;-2,31082233196463e-03;1,71073704468312e-03;-5,81373154631751e-03;2,95171875417785e-03
ENSG00000211727;TRBV7-6;-2,31173636447732e-03;-2,66893903408808e-03;1,12392963967138e-03;-8,56669433912806e-03
ENSG00000164168;TMEM184C;-2,31214576251976e-03;-2,17402536157882e-04;5,82892684671098e-03;-3,01085056640237e-04
ENSG00000258620;ENSG00000258620;-2,31258231391175e-03;-3,99439815419228e-03;1,01933550224144e-02;3,25171049990443e-03
ENSG00000137491;SLCO2B1;-2,31300346385168e-03;-8,72103289871968e-03;-4,72064439961572e-04;-8,74812286983267e-03
ENSG00000142937;RPS8;-2,31410013471215e-03;3,53284787979202e-03;-7,32684627493697e-03;-1,16174854109558e-03
ENSG00000218632;RPL7P28;-2,31547867453028e-03;-5,92878808107708e-03;7,60482383960694e-03;5,98774949408005e-03
ENSG00000188765;ENSG00000188765;-2,31601096603474e-03;-1,04833340937509e-03;4,59360857015887e-04;-1,42317888983439e-03
ENSG00000168002;POLR2G;-2,31635564636358e-03;3,42783000022096e-03;-9,54693483370071e-03;-1,43954551262832e-03
ENSG00000226436;H3P43;-2,31655009750034e-03;2,14872939531139e-03;6,42293090761717e-04;-9,57080870949622e-04
ENSG00000255210;ENSG00000255210;-2,31701061308143e-03;2,06941397303139e-03;-4,68484263605330e-03;-1,34898337801568e-03
ENSG00000265612;MIR4539;-2,31706316764696e-03;3,77621618621847e-04;-1,48333574897481e-03;-7,16227523000403e-03
ENSG00000186895;FGF3;-2,31723431926733e-03;3,38265915886846e-03;1,20789571025687e-04;4,01666866751429e-05
ENSG00000267736;ENSG00000267736;-2,31741461897723e-03;2,36775382722960e-04;-1,18069768511981e-03;-1,85708417196490e-04
ENSG00000250927;MESTP3;-2,31800725630366e-03;2,33596584458870e-03;7,27072178816692e-04;-1,25289921433225e-03
ENSG00000258613;RPL21P7;-2,31895531828315e-03;8,52121117715713e-04;1,78953845759843e-03;-1,63482341539266e-03
ENSG00000204252;HLA-DOA;-2,32164166394754e-03;-5,19358008627354e-03;4,40055302402259e-03;-3,12956078692073e-02
ENSG00000182362;YBEY;-2,32168756370007e-03;-1,75265531659630e-03;-3,89185271474749e-03;1,12049738435104e-03
ENSG00000155561;NUP205;-2,32193747203961e-03;3,10149419337600e-03;3,66900005998997e-03;1,06933943464358e-03
ENSG00000283632;EXOC3L2;-2,32491739250763e-03;-7,22472531242345e-03;-4,32282695599045e-03;-1,43905582843942e-02
ENSG00000064195;DLX3;-2,32501713997150e-03;3,67309303866607e-03;-3,07368542404968e-03;-1,30383011419945e-03
ENSG00000219776;RPL21P67;-2,32519480490455e-03;2,47998805279912e-03;-3,63695962412113e-03;-5,10682072357249e-05
ENSG00000079999;KEAP1;-2,32685222471364e-03;3,31633814196190e-03;-1,01550094810451e-02;8,85838279793772e-04
ENSG00000241057;ENSG00000241057;-2,32705222734365e-03;2,56763117307424e-03;1,96269027493215e-03;2,98616593795322e-04
ENSG00000160216;AGPAT3;-2,32726241582480e-03;-7,47016309553097e-04;-2,91593903973032e-03;1,53547486148938e-03
ENSG00000243859;RPL5P17;-2,32731817047976e-03;3,85953499693829e-03;-7,68798043306636e-03;3,70405489511296e-04
ENSG00000163558;PRKCI;-2,32907842874024e-03;7,71823238167602e-04;8,26713515332245e-03;8,42495645290232e-04
ENSG00000288050;ENSG00000288050;-2,32954134766864e-03;2,07543932240562e-03;1,15535328694831e-02;-4,97268781588669e-03
ENSG00000186038;HTR3E;-2,33107360684289e-03;-1,84811494811440e-02;9,11053399732826e-05;2,40146681807927e-03
ENSG00000179131;RPL31P38;-2,33112573745049e-03;3,02705258494826e-03;-9,17669403540213e-04;1,25118525565929e-05
ENSG00000276925;SPMIP3P1;-2,33263710035171e-03;-1,75925898628208e-03;8,78596054683914e-03;3,32252236964583e-03
ENSG00000153767;GTF2E1;-2,33343187435084e-03;1,23832459833692e-03;2,92852877561236e-03;9,98316690466478e-05
ENSG00000080819;CPOX;-2,33464635757202e-03;7,33541801754557e-04;1,74912100505686e-03;1,65274200929553e-03
ENSG00000164488;DACT2;-2,33580132640839e-03;-1,08799051403392e-02;-2,78379241151403e-03;-3,00825061109221e-03
ENSG00000266575;ENSG00000266575;-2,33583857449362e-03;2,32823324214970e-03;-5,45684143952675e-03;-5,08948598662773e-04
ENSG00000254248;ENSG00000254248;-2,33622937637736e-03;-5,56891393737886e-03;5,67415708789025e-03;1,50951331255658e-03
ENSG00000170961;HAS2;-2,33645364726465e-03;2,50770093015269e-04;9,93313516267544e-03;-1,41565455229345e-02
ENSG00000226942;ENSG00000226942;-2,33681721066155e-03;-1,37494034878987e-03;2,77604070348524e-03;-7,43055670104917e-04
ENSG00000171462;DLK2;-2,33689386266989e-03;-5,10488839323083e-04;-1,21622379033738e-03;-1,03318084201060e-03
ENSG00000151876;FBXO4;-2,33713273803420e-03;1,05316915158918e-03;1,32578830518778e-03;-1,33643321273433e-03
ENSG00000012211;PRICKLE3;-2,33778171477370e-03;1,48601472287433e-03;-7,68245294646177e-03;4,07854977678190e-04
ENSG00000253490;LINC02099;-2,33797892407269e-03;1,21740057491816e-03;7,89368109025015e-03;-6,94084801822418e-03
ENSG00000163823;CCR1;-2,33805822265467e-03;-8,28209557951091e-05;6,49102855852140e-03;-2,30722743504522e-02
ENSG00000164897;TMUB1;-2,33812837256230e-03;-4,57279983466754e-05;-1,44051143799405e-02;4,37454955232316e-03
ENSG00000216480;RPL21P69;-2,33912170056903e-03;3,25951774798942e-03;1,90242433640299e-03;6,54507109180106e-05
ENSG00000133131;MORC4;-2,34126448509721e-03;5,88865798432389e-03;2,62865346057156e-03;-4,62705568938665e-03
ENSG00000132467;UTP3;-2,34182531264577e-03;-4,76573153965967e-05;-5,20221618821831e-04;8,42181038784186e-04
ENSG00000170027;YWHAG;-2,34298881220404e-03;5,88845721248757e-03;3,07959825226046e-03;-3,38048048178344e-03
ENSG00000249031;ENSG00000249031;-2,34354677665719e-03;2,45930078792139e-03;-7,42428161717895e-04;-1,04753963150070e-03
ENSG00000236768;RPL17P16;-2,34444130214352e-03;2,44409710455272e-03;1,66085317035219e-03;-1,20043771136057e-03
ENSG00000214517;PPME1;-2,34473767067298e-03;4,14000931247817e-03;-2,72155370013912e-03;2,20151704063010e-06
ENSG00000258846;ENSG00000258846;-2,34500536664559e-03;2,91152174125423e-03;-9,61014716781044e-04;-1,81205176467324e-03
ENSG00000236330;RPL5P9;-2,34724960447560e-03;3,86872215015323e-03;-1,15321765246063e-03;-1,02519849900772e-03
ENSG00000267809;ENSG00000267809;-2,34789986484768e-03;1,56144624580933e-03;-1,19122350711475e-03;-1,09775657736147e-03
ENSG00000241962;ENSG00000241962;-2,34851684267038e-03;3,16344036578758e-03;7,11587938979538e-03;-1,80530658209136e-03
ENSG00000101417;PXMP4;-2,34937872827098e-03;1,51351606760557e-03;-4,13255951439489e-03;5,08893016308031e-03
ENSG00000278635;ENSG00000278635;-2,34988831478558e-03;-3,34981712662258e-04;4,11006082865920e-03;7,79459442304040e-04
ENSG00000166441;RPL27A;-2,35004836388199e-03;3,06868128219449e-03;-6,32680652051365e-03;3,37128703162609e-04
ENSG00000187778;MCRS1;-2,35059223352868e-03;9,82056854059378e-04;-9,62884565167111e-03;1,91633165911903e-03
ENSG00000226540;ENSG00000226540;-2,35059593130247e-03;2,32794752315553e-03;2,88763671210978e-04;-3,16063686201251e-04
ENSG00000279908;ENSG00000279908;-2,35137661360063e-03;-2,75322283649963e-03;1,23342293134203e-03;-1,37170389636116e-03
ENSG00000215900;ENSG00000215900;-2,35174018460209e-03;2,64096256272403e-03;-5,38573856447583e-03;-5,45083179206007e-04
ENSG00000239532;RPL21P45;-2,35177328114161e-03;2,72322346946634e-03;1,55162719568505e-03;-5,29227605599473e-04
ENSG00000137996;RTCA;-2,35335263752986e-03;-4,95523147334942e-04;9,36527348759313e-04;1,94021645866908e-03
ENSG00000277358;ENSG00000277358;-2,35377636942100e-03;2,52839966237235e-03;2,22118442514827e-03;-8,43739159779973e-04
ENSG00000249353;ENSG00000249353;-2,35464524288380e-03;6,29231503842714e-03;3,59423647551167e-03;-9,58420833526068e-04
ENSG00000105849;POLR1F;-2,35662426676878e-03;6,69398951149663e-03;5,96029853921704e-03;-7,54020298398402e-04
ENSG00000278053;DDX52;-2,35685576697652e-03;1,63886411478067e-03;5,34868950890120e-03;3,16230057783374e-03
ENSG00000136754;ABI1;-2,35775760758830e-03;-4,74725127842074e-04;3,64367003903392e-03;-1,73036490515782e-03
ENSG00000171700;RGS19;-2,35786861091874e-03;-3,28625435777416e-03;-3,42761534175673e-03;-1,67092361450259e-02
ENSG00000238724;LOC124902825;-2,35977030540510e-03;-8,68529093341030e-03;8,49321158237207e-03;3,28532722858547e-03
ENSG00000164304;CAGE1;-2,36027257316442e-03;-1,27639900135376e-04;2,58710145580329e-03;1,34257323622728e-03
ENSG00000280265;ENSG00000280265;-2,36101541457782e-03;-4,63905657261734e-03;6,20067676601949e-03;5,24823895145209e-03
ENSG00000100591;AHSA1;-2,36184001146070e-03;4,27536715488478e-03;-6,27747325816421e-03;-1,55337667608613e-04
ENSG00000102738;MRPS31;-2,36228470666927e-03;2,01640131878441e-03;1,96674062572842e-03;2,34530223548742e-03
ENSG00000272660;ENSG00000272660;-2,36285620439747e-03;2,23039535246592e-03;4,31792018865380e-03;6,64503851344589e-04
ENSG00000278973;ENSG00000278973;-2,36386479060128e-03;1,06688504377362e-03;8,06153751907142e-05;-5,82898395978870e-05
ENSG00000238222;ENSG00000238222;-2,36393405977189e-03;2,20516141764458e-03;3,44233025351748e-04;-1,92608559934596e-03
ENSG00000259838;ENSG00000259838;-2,36484175462557e-03;1,89544098556964e-03;-6,18553005578192e-04;1,11557191434523e-04
ENSG00000068796;KIF2A;-2,36621788483116e-03;3,10307749062197e-03;7,14754452968275e-03;-9,82487824425858e-04
ENSG00000180787;ZFP3;-2,36683990670850e-03;-3,73695840302102e-03;5,84288461502449e-03;3,92730264400677e-03
ENSG00000100218;RSPH14;-2,36698245638446e-03;4,59334622567459e-03;-3,39322325756829e-03;1,45359653907372e-03
ENSG00000109107;ALDOC;-2,36700630833280e-03;4,34212884841212e-03;-8,66128899574394e-03;-1,94064691394904e-03
ENSG00000135605;TEC;-2,36790208387723e-03;-4,36378281585968e-03;5,84071962157728e-03;6,48852837003871e-04
ENSG00000171067;C11orf24;-2,36989896345856e-03;-2,39959040464864e-03;-7,14258852965516e-03;-2,11505719087950e-03
ENSG00000250884;OR7E85P;-2,37007380242689e-03;1,47771166857858e-03;7,25633161318392e-04;1,70834099527721e-03
ENSG00000116213;WRAP73;-2,37029790836385e-03;1,31952970238046e-03;-5,98982994619853e-03;1,91976976449418e-03
ENSG00000253957;IGHV3-22;-2,37202664760355e-03;-1,50417418083060e-02;-1,21396040903216e-03;-1,14278681661672e-02
ENSG00000122584;NXPH1;-2,37230361931089e-03;2,75318497245661e-03;4,32679450286762e-03;7,26180855803455e-04
ENSG00000067596;DHX8;-2,37287604921496e-03;1,11653521764103e-03;4,41227970673399e-04;5,95477733326191e-04
ENSG00000136888;ATP6V1G1;-2,37295042859298e-03;3,49527668012643e-03;2,72652088968210e-03;-1,98858455907305e-03
ENSG00000211767;TRBJ2-3;-2,37370401038120e-03;-1,58034426065065e-03;-2,36728248504280e-03;-7,24993570374234e-03
ENSG00000243388;ENSG00000243388;-2,37401576464447e-03;3,10374344075396e-03;-2,25488291367587e-03;-4,94252694106802e-04
ENSG00000130726;TRIM28;-2,37429526175596e-03;5,59837081691457e-03;-1,03490506145314e-02;8,66335188780149e-04
ENSG00000258810;ENSG00000258810;-2,37436453435486e-03;-1,88281197165418e-04;6,63929769239718e-03;-5,87569370045711e-03
ENSG00000237828;ENSG00000237828;-2,37664508154282e-03;2,75716244736721e-03;-1,35837419012707e-03;-2,25244791042524e-05
ENSG00000120675;DNAJC15;-2,37774636011057e-03;3,96148938289892e-03;3,17638355630882e-03;2,85777344325604e-03
ENSG00000266709;MGC12916;-2,37851271371241e-03;-1,72047401634754e-03;7,78226021018849e-03;-1,06587820522444e-02
ENSG00000134248;LAMTOR5;-2,37862789057915e-03;7,60052752078078e-04;-5,30818102870864e-03;5,88578018742710e-04
ENSG00000230299;ENSG00000230299;-2,37868012473753e-03;2,81757517734412e-03;3,72878179970796e-03;-1,03783575388495e-03
ENSG00000253204;ENSG00000253204;-2,37895944140936e-03;1,76543155676183e-03;-7,29702743072663e-04;-1,32185576208396e-03
ENSG00000198522;GPN1;-2,37915815309528e-03;1,68877973015129e-03;-2,32885233488778e-03;6,09330902800476e-04
ENSG00000230539;AOAH-IT1;-2,37976229195723e-03;9,74787283548416e-04;1,10783277288294e-02;8,36357928679971e-04
ENSG00000243830;RPL15P17;-2,37995110709563e-03;2,35007516204399e-03;4,35004724229851e-04;-1,46677980191025e-03
ENSG00000179409;GEMIN4;-2,38044216166022e-03;2,81817510635044e-03;-4,50335859543345e-03;-5,67536163816746e-04
ENSG00000175376;EIF1AD;-2,38114715396912e-03;1,89168797649655e-04;-3,30580082752009e-05;1,70096237348186e-03
ENSG00000117305;HMGCL;-2,38154394892468e-03;-5,12087096649286e-03;-6,95479808419336e-03;3,99335574447846e-03
ENSG00000260145;ENSG00000260145;-2,38154445027099e-03;5,76907414271772e-04;1,03179245673606e-02;-1,23358293564479e-03
ENSG00000224208;ENSG00000224208;-2,38177070981817e-03;3,89884698358252e-03;6,42755878790866e-03;-1,08634264921210e-03
ENSG00000244076;ENSG00000244076;-2,38250722871448e-03;2,55782843002622e-03;5,85463795699547e-04;-2,80882249044938e-04
ENSG00000140932;CMTM2;-2,38272971938074e-03;-8,01542909806835e-04;3,55266946042771e-03;-5,68249740281388e-03
ENSG00000134077;THUMPD3;-2,38291840395069e-03;1,91737950343156e-03;2,68710582070015e-03;1,79708478677823e-03
